EncuestaID,RangoEdad,Genero,Departamento,FrecuenciaConsumoSnacks,SaborPreferido,Snack
1894,35 - 44 Años,Prefiero No Indicarlo,Petén,1 A 2 Veces Por Semana,Dulce,Caramel Goal Popcorn
1894,35 - 44 Años,Prefiero No Indicarlo,Petén,1 A 2 Veces Por Semana,Dulce,Victory Pretzels
1895,18 - 24 Años,Femenino,Izabal,1 A 2 Veces Por Semana,Queso,Gol Nachos Supreme
1895,18 - 24 Años,Femenino,Izabal,1 A 2 Veces Por Semana,Queso,Caramel Goal Popcorn
1895,18 - 24 Años,Femenino,Izabal,1 A 2 Veces Por Semana,Queso,Hot Stadium Peanuts
1896,25 - 34 Años,Femenino,Escuintla,Todos Los Días,Queso,Fan Chips Jalapeño
1896,25 - 34 Años,Femenino,Escuintla,Todos Los Días,Queso,Hot Stadium Peanuts
1896,25 - 34 Años,Femenino,Escuintla,Todos Los Días,Queso,Gol Nachos Supreme
1897,35 - 44 Años,Masculino,Chiquimula,Todos Los Días,Salado Tradicional,Energy Crunch Protein
1897,35 - 44 Años,Masculino,Chiquimula,Todos Los Días,Salado Tradicional,Mundialitos Queso Picante
1898,Menos De 18 Años,Masculino,Chiquimula,Todos Los Días,Queso,Crunchmax Bbq
1898,Menos De 18 Años,Masculino,Chiquimula,Todos Los Días,Queso,Mundialitos Queso Picante
1899,Menos De 18 Años,Masculino,Escuintla,3 A 5 Veces Por Semana,Salado Tradicional,Crunchmax Bbq
1899,Menos De 18 Años,Masculino,Escuintla,3 A 5 Veces Por Semana,Salado Tradicional,Mundialitos Queso Picante
1900,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Crunchmax Bbq
1900,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Gol Nachos Supreme
1901,Menos De 18 Años,Femenino,Zacapa,Todos Los Días,Barbacoa,Futbolmix
1901,Menos De 18 Años,Femenino,Zacapa,Todos Los Días,Barbacoa,Hot Stadium Peanuts
1901,Menos De 18 Años,Femenino,Zacapa,Todos Los Días,Barbacoa,Caramel Goal Popcorn
1902,45 - 54 Años,Femenino,Guatemala,Todos Los Días,Queso,Crunchmax Bbq
1902,45 - 54 Años,Femenino,Guatemala,Todos Los Días,Queso,Gol Nachos Supreme
1903,55 Años O Más,Femenino,Guatemala,Varias Veces Al Mes,Caramelo,Crunchmax Bbq
1904,35 - 44 Años,Masculino,Retalhuleu,1 A 2 Veces Por Semana,Barbacoa,Gol Nachos Supreme
1904,35 - 44 Años,Masculino,Retalhuleu,1 A 2 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1905,18 - 24 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Jalapeño,Crunchmax Bbq
1905,18 - 24 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1906,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Queso,Crunchmax Bbq
1906,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Queso,Gol Nachos Supreme
1906,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Queso,Fan Chips Jalapeño
1907,Menos De 18 Años,Masculino,Chiquimula,Todos Los Días,,Gol Nachos Supreme
1907,Menos De 18 Años,Masculino,Chiquimula,Todos Los Días,,Crunchmax Bbq
1908,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Energy Crunch Protein
1908,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Gol Nachos Supreme
1908,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Queso,Futbolmix
1909,55 Años O Más,Masculino,Sacatepéquez,Todos Los Días,Picante Chapín,Crunchmax Bbq
1910,25 - 34 Años,Femenino,Santa Rosa,1 A 2 Veces Por Semana,Queso,Crunchmax Bbq
1911,25 - 34 Años,Masculino,Escuintla,Todos Los Días,Barbacoa,Gol Nachos Supreme
1911,25 - 34 Años,Masculino,Escuintla,Todos Los Días,Barbacoa,Mundialitos Queso Picante
1911,25 - 34 Años,Masculino,Escuintla,Todos Los Días,Barbacoa,Fan Chips Jalapeño
1912,25 - 34 Años,Femenino,El Progreso,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1913,45 - 54 Años,Masculino,Escuintla,Todos Los Días,Picante Chapín,Energy Crunch Protein
1913,45 - 54 Años,Masculino,Escuintla,Todos Los Días,Picante Chapín,Crunchmax Bbq
1913,45 - 54 Años,Masculino,Escuintla,Todos Los Días,Picante Chapín,Chocokick Bites
1914,18 - 24 Años,Masculino,Sacatepéquez,Varias Veces Al Mes,Queso,Mundialitos Queso Picante
1914,18 - 24 Años,Masculino,Sacatepéquez,Varias Veces Al Mes,Queso,Gol Nachos Supreme
1914,18 - 24 Años,Masculino,Sacatepéquez,Varias Veces Al Mes,Queso,Chocokick Bites
1915,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Dulce,Mundialitos Queso Picante
1916,35 - 44 Años,Masculino,Sacatepéquez,Todos Los Días,Queso,Futbolmix
1916,35 - 44 Años,Masculino,Sacatepéquez,Todos Los Días,Queso,Crunchmax Bbq
1917,25 - 34 Años,Femenino,Jalapa,3 A 5 Veces Por Semana,Jalapeño,Hot Stadium Peanuts
1917,25 - 34 Años,Femenino,Jalapa,3 A 5 Veces Por Semana,Jalapeño,Fan Chips Jalapeño
1917,25 - 34 Años,Femenino,Jalapa,3 A 5 Veces Por Semana,Jalapeño,Caramel Goal Popcorn
1918,18 - 24 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Futbolmix
1918,18 - 24 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Energy Crunch Protein
1918,18 - 24 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1919,55 Años O Más,Masculino,Chiquimula,1 A 2 Veces Por Semana,Picante Chapín,Caramel Goal Popcorn
1920,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Jalapeño,Victory Pretzels
1920,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Jalapeño,Caramel Goal Popcorn
1921,25 - 34 Años,Femenino,Santa Rosa,3 A 5 Veces Por Semana,Jalapeño,Crunchmax Bbq
1921,25 - 34 Años,Femenino,Santa Rosa,3 A 5 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1921,25 - 34 Años,Femenino,Santa Rosa,3 A 5 Veces Por Semana,Jalapeño,Fan Chips Jalapeño
1922,25 - 34 Años,Masculino,Chimaltenango,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1922,25 - 34 Años,Masculino,Chimaltenango,3 A 5 Veces Por Semana,Queso,Fan Chips Jalapeño
1923,35 - 44 Años,Masculino,Quiché,Varias Veces Al Mes,Barbacoa,Fan Chips Jalapeño
1923,35 - 44 Años,Masculino,Quiché,Varias Veces Al Mes,Barbacoa,Futbolmix
1924,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Gol Nachos Supreme
1924,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Mundialitos Queso Picante
1925,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Queso,Chocokick Bites
1926,25 - 34 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Crunchmax Bbq
1926,25 - 34 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Caramel Goal Popcorn
1926,25 - 34 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Hot Stadium Peanuts
1927,35 - 44 Años,Masculino,Escuintla,1 A 2 Veces Por Semana,Queso,Caramel Goal Popcorn
1927,35 - 44 Años,Masculino,Escuintla,1 A 2 Veces Por Semana,Queso,Crunchmax Bbq
1928,18 - 24 Años,Femenino,Quetzaltenango,3 A 5 Veces Por Semana,Caramelo,Victory Pretzels
1929,18 - 24 Años,Masculino,Santa Rosa,Rara Vez,Barbacoa,Futbolmix
1929,18 - 24 Años,Masculino,Santa Rosa,Rara Vez,Barbacoa,Gol Nachos Supreme
1929,18 - 24 Años,Masculino,Santa Rosa,Rara Vez,Barbacoa,Fan Chips Jalapeño
1930,35 - 44 Años,Femenino,Escuintla,Rara Vez,Queso,Mundialitos Queso Picante
1930,35 - 44 Años,Femenino,Escuintla,Rara Vez,Queso,Crunchmax Bbq
1932,55 Años O Más,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Gol Nachos Supreme
1932,55 Años O Más,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Crunchmax Bbq
1932,55 Años O Más,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Hot Stadium Peanuts
1933,18 - 24 Años,Femenino,Guatemala,Varias Veces Al Mes,Limón,Gol Nachos Supreme
1934,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Chocolate,Caramel Goal Popcorn
1935,Menos De 18 Años,Femenino,Quetzaltenango,Todos Los Días,Barbacoa,Fan Chips Jalapeño
1935,Menos De 18 Años,Femenino,Quetzaltenango,Todos Los Días,Barbacoa,Crunchmax Bbq
1935,Menos De 18 Años,Femenino,Quetzaltenango,Todos Los Días,Barbacoa,Caramel Goal Popcorn
1936,18 - 24 Años,Femenino,Guatemala,Rara Vez,Jalapeño,Crunchmax Bbq
1936,18 - 24 Años,Femenino,Guatemala,Rara Vez,Jalapeño,Mundialitos Queso Picante
1936,18 - 24 Años,Femenino,Guatemala,Rara Vez,Jalapeño,Fan Chips Jalapeño
1937,18 - 24 Años,Femenino,Quetzaltenango,1 A 2 Veces Por Semana,Queso,Crunchmax Bbq
1938,25 - 34 Años,Masculino,Totonicapán,3 A 5 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
1938,25 - 34 Años,Masculino,Totonicapán,3 A 5 Veces Por Semana,Picante Chapín,Futbolmix
1939,55 Años O Más,Femenino,Guatemala,Todos Los Días,Chocolate,Fan Chips Jalapeño
1939,55 Años O Más,Femenino,Guatemala,Todos Los Días,Chocolate,Gol Nachos Supreme
1939,55 Años O Más,Femenino,Guatemala,Todos Los Días,Chocolate,Energy Crunch Protein
1940,55 Años O Más,Masculino,Huehuetenango,Varias Veces Al Mes,Barbacoa,Hot Stadium Peanuts
1940,55 Años O Más,Masculino,Huehuetenango,Varias Veces Al Mes,Barbacoa,Fan Chips Jalapeño
1941,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Todos Los Días,Picante Chapín,Crunchmax Bbq
1941,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Todos Los Días,Picante Chapín,Gol Nachos Supreme
1941,35 - 44 Años,Prefiero No Indicarlo,Suchitepéquez,Todos Los Días,Picante Chapín,Hot Stadium Peanuts
1942,25 - 34 Años,Masculino,Sacatepéquez,Todos Los Días,Picante Chapín,Caramel Goal Popcorn
1942,25 - 34 Años,Masculino,Sacatepéquez,Todos Los Días,Picante Chapín,Mundialitos Queso Picante
1942,25 - 34 Años,Masculino,Sacatepéquez,Todos Los Días,Picante Chapín,Gol Nachos Supreme
1943,35 - 44 Años,Masculino,Sololá,1 A 2 Veces Por Semana,Dulce,Futbolmix
1944,25 - 34 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Queso,Mundialitos Queso Picante
1944,25 - 34 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Queso,Gol Nachos Supreme
1944,25 - 34 Años,Masculino,Chiquimula,3 A 5 Veces Por Semana,Queso,Chocokick Bites
1945,25 - 34 Años,Femenino,Guatemala,Rara Vez,Barbacoa,Hot Stadium Peanuts
1946,55 Años O Más,Masculino,Quiché,1 A 2 Veces Por Semana,Dulce,Chocokick Bites
1946,55 Años O Más,Masculino,Quiché,1 A 2 Veces Por Semana,Dulce,Futbolmix
1946,55 Años O Más,Masculino,Quiché,1 A 2 Veces Por Semana,Dulce,Mundialitos Queso Picante
1947,45 - 54 Años,Femenino,Sacatepéquez,3 A 5 Veces Por Semana,Queso,Caramel Goal Popcorn
1947,45 - 54 Años,Femenino,Sacatepéquez,3 A 5 Veces Por Semana,Queso,Fan Chips Jalapeño
1947,45 - 54 Años,Femenino,Sacatepéquez,3 A 5 Veces Por Semana,Queso,Futbolmix
1948,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Salado Tradicional,Gol Nachos Supreme
1948,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Salado Tradicional,Futbolmix
1948,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Salado Tradicional,Caramel Goal Popcorn
1949,25 - 34 Años,Masculino,Guatemala,Varias Veces Al Mes,Dulce,Chocokick Bites
1950,25 - 34 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Jalapeño,Mundialitos Queso Picante
1950,25 - 34 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Jalapeño,Fan Chips Jalapeño
1951,18 - 24 Años,Masculino,Guatemala,Todos Los Días,Barbacoa,Victory Pretzels
1952,35 - 44 Años,Femenino,Escuintla,1 A 2 Veces Por Semana,Salado Tradicional,Mundialitos Queso Picante
1953,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Futbolmix
1953,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Hot Stadium Peanuts
1953,18 - 24 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Chocolate,Caramel Goal Popcorn
1954,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Limón,Victory Pretzels
1954,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Limón,Gol Nachos Supreme
1955,45 - 54 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Chocokick Bites
1955,45 - 54 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Gol Nachos Supreme
1955,45 - 54 Años,Masculino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Futbolmix
1956,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Barbacoa,Hot Stadium Peanuts
1956,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Barbacoa,Mundialitos Queso Picante
1956,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Barbacoa,Chocokick Bites
1957,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Chocolate,Futbolmix
1957,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Chocolate,Gol Nachos Supreme
1957,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Chocolate,Hot Stadium Peanuts
1958,Menos De 18 Años,Femenino,Guatemala,Todos Los Días,Caramelo,Crunchmax Bbq
1958,Menos De 18 Años,Femenino,Guatemala,Todos Los Días,Caramelo,Fan Chips Jalapeño
1958,Menos De 18 Años,Femenino,Guatemala,Todos Los Días,Caramelo,Victory Pretzels
1959,18 - 24 Años,Masculino,Guatemala,Todos Los Días,Jalapeño,Crunchmax Bbq
1959,18 - 24 Años,Masculino,Guatemala,Todos Los Días,Jalapeño,Chocokick Bites
1959,18 - 24 Años,Masculino,Guatemala,Todos Los Días,Jalapeño,Hot Stadium Peanuts
1962,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Limón,Chocokick Bites
1962,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Limón,Fan Chips Jalapeño
1963,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Victory Pretzels
1963,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Crunchmax Bbq
1964,35 - 44 Años,Masculino,Guatemala,Varias Veces Al Mes,Picante Chapín,Fan Chips Jalapeño
1964,35 - 44 Años,Masculino,Guatemala,Varias Veces Al Mes,Picante Chapín,Crunchmax Bbq
1965,45 - 54 Años,Prefiero No Indicarlo,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Mundialitos Queso Picante
1965,45 - 54 Años,Prefiero No Indicarlo,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1966,Menos De 18 Años,Masculino,Retalhuleu,3 A 5 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
1966,Menos De 18 Años,Masculino,Retalhuleu,3 A 5 Veces Por Semana,Barbacoa,Caramel Goal Popcorn
1967,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Dulce,Gol Nachos Supreme
1967,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Dulce,Futbolmix
1967,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Dulce,Mundialitos Queso Picante
1968,18 - 24 Años,Femenino,Sacatepéquez,Rara Vez,Chocolate,Gol Nachos Supreme
1968,18 - 24 Años,Femenino,Sacatepéquez,Rara Vez,Chocolate,Mundialitos Queso Picante
1968,18 - 24 Años,Femenino,Sacatepéquez,Rara Vez,Chocolate,Energy Crunch Protein
1969,55 Años O Más,Masculino,Sololá,Todos Los Días,Limón,Futbolmix
1969,55 Años O Más,Masculino,Sololá,Todos Los Días,Limón,Crunchmax Bbq
1970,45 - 54 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Fan Chips Jalapeño
1970,45 - 54 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Futbolmix
1971,18 - 24 Años,Masculino,Zacapa,Rara Vez,Jalapeño,Energy Crunch Protein
1972,25 - 34 Años,Masculino,Zacapa,3 A 5 Veces Por Semana,Picante Chapín,Futbolmix
1972,25 - 34 Años,Masculino,Zacapa,3 A 5 Veces Por Semana,Picante Chapín,Fan Chips Jalapeño
1973,25 - 34 Años,Masculino,Escuintla,1 A 2 Veces Por Semana,Caramelo,Fan Chips Jalapeño
1973,25 - 34 Años,Masculino,Escuintla,1 A 2 Veces Por Semana,Caramelo,Crunchmax Bbq
1973,25 - 34 Años,Masculino,Escuintla,1 A 2 Veces Por Semana,Caramelo,Futbolmix
1974,25 - 34 Años,Femenino,Sacatepéquez,1 A 2 Veces Por Semana,Queso,Crunchmax Bbq
1975,35 - 44 Años,Masculino,Guatemala,Rara Vez,Picante Chapín,Chocokick Bites
1975,35 - 44 Años,Masculino,Guatemala,Rara Vez,Picante Chapín,Futbolmix
1975,35 - 44 Años,Masculino,Guatemala,Rara Vez,Picante Chapín,Mundialitos Queso Picante
1976,18 - 24 Años,Femenino,Retalhuleu,Varias Veces Al Mes,Limón,Gol Nachos Supreme
1976,18 - 24 Años,Femenino,Retalhuleu,Varias Veces Al Mes,Limón,Crunchmax Bbq
1976,18 - 24 Años,Femenino,Retalhuleu,Varias Veces Al Mes,Limón,Mundialitos Queso Picante
1977,55 Años O Más,Femenino,Quetzaltenango,Todos Los Días,Jalapeño,Fan Chips Jalapeño
1977,55 Años O Más,Femenino,Quetzaltenango,Todos Los Días,Jalapeño,Gol Nachos Supreme
1978,Menos De 18 Años,Masculino,Chimaltenango,Todos Los Días,Limón,Futbolmix
1979,18 - 24 Años,Femenino,Santa Rosa,3 A 5 Veces Por Semana,Limón,Crunchmax Bbq
1980,18 - 24 Años,Masculino,Guatemala,Todos Los Días,Queso,Gol Nachos Supreme
1981,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Queso,Crunchmax Bbq
1982,18 - 24 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Limón,Chocokick Bites
1983,18 - 24 Años,Masculino,Quetzaltenango,Rara Vez,Salado Tradicional,Futbolmix
1983,18 - 24 Años,Masculino,Quetzaltenango,Rara Vez,Salado Tradicional,Crunchmax Bbq
1984,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Dulce,Hot Stadium Peanuts
1984,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Dulce,Futbolmix
1984,25 - 34 Años,Femenino,Guatemala,Todos Los Días,Dulce,Chocokick Bites
1985,55 Años O Más,Masculino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Caramel Goal Popcorn
1986,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Chocolate,Fan Chips Jalapeño
1986,35 - 44 Años,Masculino,Guatemala,Todos Los Días,Chocolate,Caramel Goal Popcorn
1987,25 - 34 Años,Masculino,Quetzaltenango,Varias Veces Al Mes,Picante Chapín,Crunchmax Bbq
1987,25 - 34 Años,Masculino,Quetzaltenango,Varias Veces Al Mes,Picante Chapín,Chocokick Bites
1988,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Barbacoa,Fan Chips Jalapeño
1989,45 - 54 Años,Femenino,Guatemala,Varias Veces Al Mes,Queso,Caramel Goal Popcorn
1990,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Queso,Energy Crunch Protein
1991,45 - 54 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Chocokick Bites
1991,45 - 54 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Jalapeño,Victory Pretzels
1992,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Gol Nachos Supreme
1992,25 - 34 Años,Masculino,Guatemala,3 A 5 Veces Por Semana,Barbacoa,Crunchmax Bbq
1993,18 - 24 Años,Femenino,Chimaltenango,Todos Los Días,Limón,Hot Stadium Peanuts
1993,18 - 24 Años,Femenino,Chimaltenango,Todos Los Días,Limón,Energy Crunch Protein
1993,18 - 24 Años,Femenino,Chimaltenango,Todos Los Días,Limón,Chocokick Bites
1994,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
1994,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Mundialitos Queso Picante
1994,18 - 24 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Crunchmax Bbq
1995,25 - 34 Años,Masculino,El Progreso,Rara Vez,Jalapeño,Gol Nachos Supreme
1995,25 - 34 Años,Masculino,El Progreso,Rara Vez,Jalapeño,Caramel Goal Popcorn
1995,25 - 34 Años,Masculino,El Progreso,Rara Vez,Jalapeño,Hot Stadium Peanuts
1996,45 - 54 Años,Prefiero No Indicarlo,Quetzaltenango,1 A 2 Veces Por Semana,Queso,Fan Chips Jalapeño
1997,18 - 24 Años,Masculino,Jalapa,Todos Los Días,Jalapeño,Crunchmax Bbq
1997,18 - 24 Años,Masculino,Jalapa,Todos Los Días,Jalapeño,Futbolmix
1998,35 - 44 Años,Masculino,Guatemala,1 A 2 Veces Por Semana,Limón,Fan Chips Jalapeño
1999,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Chocokick Bites
1999,18 - 24 Años,Femenino,Guatemala,1 A 2 Veces Por Semana,Picante Chapín,Crunchmax Bbq
2000,25 - 34 Años,Masculino,Jalapa,Varias Veces Al Mes,Salado Tradicional,Victory Pretzels
2001,55 Años O Más,Masculino,Guatemala,3 A 5 Veces Por Semana,Limón,Fan Chips Jalapeño
2002,45 - 54 Años,Femenino,Retalhuleu,Todos Los Días,Barbacoa,Hot Stadium Peanuts
2002,45 - 54 Años,Femenino,Retalhuleu,Todos Los Días,Barbacoa,Chocokick Bites
2002,45 - 54 Años,Femenino,Retalhuleu,Todos Los Días,Barbacoa,Caramel Goal Popcorn
2003,45 - 54 Años,Masculino,Suchitepéquez,Todos Los Días,Limón,Victory Pretzels
2003,45 - 54 Años,Masculino,Suchitepéquez,Todos Los Días,Limón,Fan Chips Jalapeño
2003,45 - 54 Años,Masculino,Suchitepéquez,Todos Los Días,Limón,Mundialitos Queso Picante
2004,25 - 34 Años,Masculino,Jutiapa,1 A 2 Veces Por Semana,Picante Chapín,Futbolmix
2004,25 - 34 Años,Masculino,Jutiapa,1 A 2 Veces Por Semana,Picante Chapín,Fan Chips Jalapeño
2005,18 - 24 Años,Masculino,Jalapa,Todos Los Días,Caramelo,Crunchmax Bbq
2005,18 - 24 Años,Masculino,Jalapa,Todos Los Días,Caramelo,Hot Stadium Peanuts
2006,45 - 54 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Crunchmax Bbq
2006,45 - 54 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Chocokick Bites
2006,45 - 54 Años,Masculino,Chimaltenango,Todos Los Días,Chocolate,Mundialitos Queso Picante
2007,25 - 34 Años,Femenino,Baja Verapaz,1 A 2 Veces Por Semana,Chocolate,Fan Chips Jalapeño
2007,25 - 34 Años,Femenino,Baja Verapaz,1 A 2 Veces Por Semana,Chocolate,Crunchmax Bbq
2007,25 - 34 Años,Femenino,Baja Verapaz,1 A 2 Veces Por Semana,Chocolate,Chocokick Bites
2008,35 - 44 Años,Femenino,Guatemala,Varias Veces Al Mes,Queso,Chocokick Bites
2008,35 - 44 Años,Femenino,Guatemala,Varias Veces Al Mes,Queso,Hot Stadium Peanuts
2009,25 - 34 Años,Femenino,Guatemala,Varias Veces Al Mes,Barbacoa,Crunchmax Bbq
2010,25 - 34 Años,Masculino,Izabal,3 A 5 Veces Por Semana,Barbacoa,Crunchmax Bbq
2011,35 - 44 Años,Femenino,Jutiapa,Varias Veces Al Mes,Salado Tradicional,Gol Nachos Supreme
2011,35 - 44 Años,Femenino,Jutiapa,Varias Veces Al Mes,Salado Tradicional,Hot Stadium Peanuts
2011,35 - 44 Años,Femenino,Jutiapa,Varias Veces Al Mes,Salado Tradicional,Futbolmix
2012,25 - 34 Años,Masculino,Santa Rosa,Rara Vez,Jalapeño,Chocokick Bites
2013,35 - 44 Años,Masculino,Retalhuleu,Varias Veces Al Mes,Dulce,Chocokick Bites
2014,18 - 24 Años,Femenino,Chimaltenango,Varias Veces Al Mes,Barbacoa,Fan Chips Jalapeño
2015,35 - 44 Años,Femenino,Guatemala,Todos Los Días,Jalapeño,Futbolmix
2016,25 - 34 Años,Femenino,Sacatepéquez,1 A 2 Veces Por Semana,Barbacoa,Hot Stadium Peanuts
2016,25 - 34 Años,Femenino,Sacatepéquez,1 A 2 Veces Por Semana,Barbacoa,Fan Chips Jalapeño
2017,55 Años O Más,Femenino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Fan Chips Jalapeño
2017,55 Años O Más,Femenino,Guatemala,1 A 2 Veces Por Semana,Barbacoa,Mundialitos Queso Picante
2018,18 - 24 Años,Masculino,Guatemala,Varias Veces Al Mes,Barbacoa,Mundialitos Queso Picante
2019,25 - 34 Años,Femenino,Chimaltenango,Todos Los Días,,Hot Stadium Peanuts
2019,25 - 34 Años,Femenino,Chimaltenango,Todos Los Días,,Caramel Goal Popcorn
2019,25 - 34 Años,Femenino,Chimaltenango,Todos Los Días,,Energy Crunch Protein
2020,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Gol Nachos Supreme
2020,35 - 44 Años,Femenino,Guatemala,3 A 5 Veces Por Semana,Picante Chapín,Hot Stadium Peanuts
2021,25 - 34 Años,Masculino,Quetzaltenango,1 A 2 Veces Por Semana,Picante Chapín,Caramel Goal Popcorn
