EncuestaID,RangoEdad,Genero,Departamento,SeleccionApoya,Jugador
2154,25 - 34 Años,Masculino,Guatemala,Portugal,Kylian Mbappé
2154,25 - 34 Años,Masculino,Guatemala,Portugal,Neymar Jr.
2155,35 - 44 Años,Femenino,Quetzaltenango,Inglaterra,Vinícius Júnior
2155,35 - 44 Años,Femenino,Quetzaltenango,Inglaterra,Lamine Yamal
2155,35 - 44 Años,Femenino,Quetzaltenango,Inglaterra,Cristiano Ronaldo
2156,45 - 54 Años,Femenino,Santa Rosa,Portugal,Harry Kane
2156,45 - 54 Años,Femenino,Santa Rosa,Portugal,Vinícius Júnior
2157,Menos De 18 Años,Masculino,Quetzaltenango,Brasil,Lionel Messi
2157,Menos De 18 Años,Masculino,Quetzaltenango,Brasil,Cristiano Ronaldo
2158,55 Años O Más,Masculino,Chimaltenango,Francia,Neymar Jr.
2158,55 Años O Más,Masculino,Chimaltenango,Francia,Cristiano Ronaldo
2158,55 Años O Más,Masculino,Chimaltenango,Francia,Vinícius Júnior
2159,18 - 24 Años,Masculino,Escuintla, FRANCIA ,Lionel Messi
2159,18 - 24 Años,Masculino,Escuintla, FRANCIA ,Lamine Yamal
2159,18 - 24 Años,Masculino,Escuintla, FRANCIA ,Alphonso Davies
2160,25 - 34 Años,Femenino,Guatemala,Portugal,Christian Pulisic
2161,18 - 24 Años,Masculino,Guatemala,Inglaterra,Cristiano Ronaldo
2162,25 - 34 Años,Masculino,Guatemala,Alemania,Alphonso Davies
2162,25 - 34 Años,Masculino,Guatemala,Alemania,Lionel Messi
2162,25 - 34 Años,Masculino,Guatemala,Alemania,Harry Kane
2163,45 - 54 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
2163,45 - 54 Años,Masculino,Guatemala,Argentina,Neymar Jr.
2163,45 - 54 Años,Masculino,Guatemala,Argentina,Vinícius Júnior
2164,18 - 24 Años,Masculino,Petén,Francia,Jude Bellingham
2164,18 - 24 Años,Masculino,Petén,Francia,Vinícius Júnior
2164,18 - 24 Años,Masculino,Petén,Francia,Kylian Mbappé
2165,35 - 44 Años,Femenino,Alta Verapaz,España,Lionel Messi
2166,55 Años O Más,Femenino,Guatemala,Brasil,Ninguno
2167,25 - 34 Años,Masculino,Guatemala,Brasil,Jude Bellingham
2168,18 - 24 Años,Masculino,El Progreso,Argentina,Kylian Mbappé
2169,35 - 44 Años,Femenino,Escuintla,Estados Unidos,Neymar Jr.
2169,35 - 44 Años,Femenino,Escuintla,Estados Unidos,Kylian Mbappé
2170,35 - 44 Años,Femenino,Escuintla,Haití,Lionel Messi
2170,35 - 44 Años,Femenino,Escuintla,Haití,Vinícius Júnior
2170,35 - 44 Años,Femenino,Escuintla,Haití,Cristiano Ronaldo
2171,25 - 34 Años,Femenino,Guatemala,Brasil,Rodri
2171,25 - 34 Años,Femenino,Guatemala,Brasil,Neymar Jr.
2171,25 - 34 Años,Femenino,Guatemala,Brasil,Federico Valverde
2172,18 - 24 Años,Femenino,Quiché,Argentina,Neymar Jr.
2173,35 - 44 Años,Femenino,Guatemala,Portugal,Rodri
2173,35 - 44 Años,Femenino,Guatemala,Portugal,Lamine Yamal
2174,18 - 24 Años,Femenino,Sacatepéquez,Czechia,Alphonso Davies
2174,18 - 24 Años,Femenino,Sacatepéquez,Czechia,Neymar Jr.
2175,25 - 34 Años,Femenino,Santa Rosa,Inglaterra,Lionel Messi
2176,25 - 34 Años,Femenino,Retalhuleu,Argentina,Neymar Jr.
2177,18 - 24 Años,Masculino,Guatemala,Brasil,Kylian Mbappé
2177,18 - 24 Años,Masculino,Guatemala,Brasil,Cristiano Ronaldo
2178,45 - 54 Años,Masculino,Escuintla,Colombia,Alphonso Davies
2178,45 - 54 Años,Masculino,Escuintla,Colombia,Lionel Messi
2178,45 - 54 Años,Masculino,Escuintla,Colombia,Harry Kane
2179,25 - 34 Años,Femenino,San Marcos,Brasil,Alphonso Davies
2179,25 - 34 Años,Femenino,San Marcos,Brasil,Lamine Yamal
2180,Menos De 18 Años,Masculino,Alta Verapaz,Brasil,Rodri
2181,55 Años O Más,Masculino,Guatemala,Argentina,Lionel Messi
2182,18 - 24 Años,Masculino,Guatemala,Portugal,Neymar Jr.
2182,18 - 24 Años,Masculino,Guatemala,Portugal,Ninguno
2183,25 - 34 Años,Femenino,Chimaltenango,España,Federico Valverde
2183,25 - 34 Años,Femenino,Chimaltenango,España,Vinícius Júnior
2183,25 - 34 Años,Femenino,Chimaltenango,España,Lionel Messi
2184,25 - 34 Años,Masculino,Guate,Brasil,Cristiano Ronaldo
2184,25 - 34 Años,Masculino,Guate,Brasil,Rodri
2184,25 - 34 Años,Masculino,Guate,Brasil,Alphonso Davies
2185,18 - 24 Años,Femenino,Sacatepéquez,Portugal,Cristiano Ronaldo
2185,18 - 24 Años,Femenino,Sacatepéquez,Portugal,Neymar Jr.
2185,18 - 24 Años,Femenino,Sacatepéquez,Portugal,Lionel Messi
2186,25 - 34 Años,Masculino,Guatemala,Francia,Cristiano Ronaldo
2187,18 - 24 Años,Masculino,Chimaltenango,Francia,Lamine Yamal
2187,18 - 24 Años,Masculino,Chimaltenango,Francia,Neymar Jr.
2188,35 - 44 Años,Masculino,Totonicapán,México,Cristiano Ronaldo
2188,35 - 44 Años,Masculino,Totonicapán,México,Lionel Messi
2189,55 Años O Más,Masculino,El Progreso,Brasil,Lionel Messi
2189,55 Años O Más,Masculino,El Progreso,Brasil,Jude Bellingham
2189,55 Años O Más,Masculino,El Progreso,Brasil,Ninguno
2190,25 - 34 Años,Femenino,Guatemala,México,Rodri
2191,45 - 54 Años,Prefiero No Indicarlo,Santa Rosa,Argentina,Vinícius Júnior
2191,45 - 54 Años,Prefiero No Indicarlo,Santa Rosa,Argentina,Jude Bellingham
2192,25 - 34 Años,Masculino,Alta Verapaz,Francia,Neymar Jr.
2192,25 - 34 Años,Masculino,Alta Verapaz,Francia,Lionel Messi
2192,25 - 34 Años,Masculino,Alta Verapaz,Francia,Lamine Yamal
2193,Menos De 18 Años,Masculino,Quetzaltenango,Alemania,Harry Kane
2194,25 - 34 Años,Masculino,Chimaltenango,Brasil,Cristiano Ronaldo
2195,35 - 44 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
2195,35 - 44 Años,Masculino,Guatemala,Portugal,Vinícius Júnior
2196,45 - 54 Años,Femenino,Escuintla,Países Bajos,Neymar Jr.
2196,45 - 54 Años,Femenino,Escuintla,Países Bajos,Lionel Messi
2196,45 - 54 Años,Femenino,Escuintla,Países Bajos,Kylian Mbappé
2197,18 - 24 Años,Masculino,Jutiapa,España,Ninguno
2197,18 - 24 Años,Masculino,Jutiapa,España,Cristiano Ronaldo
2197,18 - 24 Años,Masculino,Jutiapa,España,Federico Valverde
2198,18 - 24 Años,Masculino,Chimaltenango,México,Lionel Messi
2198,18 - 24 Años,Masculino,Chimaltenango,México,Cristiano Ronaldo
2198,18 - 24 Años,Masculino,Chimaltenango,México,Christian Pulisic
2200,18 - 24 Años,Femenino,Zacapa,Estados Unidos,Alphonso Davies
2200,18 - 24 Años,Femenino,Zacapa,Estados Unidos,Lionel Messi
2200,18 - 24 Años,Femenino,Zacapa,Estados Unidos,Cristiano Ronaldo
2201,45 - 54 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
2201,45 - 54 Años,Masculino,Guatemala,Argentina,Lamine Yamal
2201,45 - 54 Años,Masculino,Guatemala,Argentina,Federico Valverde
2202,18 - 24 Años,Masculino,Guate,Brasil,Jude Bellingham
2203,45 - 54 Años,Masculino,Guatemala,España,Neymar Jr.
2203,45 - 54 Años,Masculino,Guatemala,España,Jude Bellingham
2204,25 - 34 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
2204,25 - 34 Años,Femenino,Guatemala,Portugal,Neymar Jr.
2205,55 Años O Más,Femenino,Guatemala, COLOMBIA ,Lionel Messi
2205,55 Años O Más,Femenino,Guatemala, COLOMBIA ,Lamine Yamal
2205,55 Años O Más,Femenino,Guatemala, COLOMBIA ,Vinícius Júnior
2206,18 - 24 Años,Femenino,Jalapa,Brasil,Christian Pulisic
2207,35 - 44 Años,Femenino,Guatemala,España,Alphonso Davies
2207,35 - 44 Años,Femenino,Guatemala,España,Lionel Messi
2208,Menos De 18 Años,Femenino,Escuintla,Inglaterra,Cristiano Ronaldo
2208,Menos De 18 Años,Femenino,Escuintla,Inglaterra,Neymar Jr.
2209,18 - 24 Años,Femenino,Guatemala,España,Neymar Jr.
2209,18 - 24 Años,Femenino,Guatemala,España,Rodri
2209,18 - 24 Años,Femenino,Guatemala,España,Vinícius Júnior
2210,18 - 24 Años,Masculino,Guatemala,Argentina,Lionel Messi
2210,18 - 24 Años,Masculino,Guatemala,Argentina,Rodri
2210,18 - 24 Años,Masculino,Guatemala,Argentina,Harry Kane
2211,35 - 44 Años,Femenino,Santa Rosa,Brasil,Vinícius Júnior
2212,25 - 34 Años,Femenino,Quetzaltenango, ESTADOS UNIDOS ,Julián Álvarez
2212,25 - 34 Años,Femenino,Quetzaltenango, ESTADOS UNIDOS ,Jude Bellingham
2213,18 - 24 Años,Femenino,Guatemala,Brasil,Cristiano Ronaldo
2214,Menos De 18 Años,Prefiero No Indicarlo,Guatemala,Argentina,Cristiano Ronaldo
2214,Menos De 18 Años,Prefiero No Indicarlo,Guatemala,Argentina,Harry Kane
2215,25 - 34 Años,Masculino,Suchitepéquez,México,Lionel Messi
2216,25 - 34 Años,Femenino,Zacapa,España,Neymar Jr.
2217,25 - 34 Años,Femenino,Sacatepéquez,Francia,Cristiano Ronaldo
2217,25 - 34 Años,Femenino,Sacatepéquez,Francia,Kylian Mbappé
2217,25 - 34 Años,Femenino,Sacatepéquez,Francia,Lamine Yamal
2218,55 Años O Más,Masculino,Guatemala,España,Neymar Jr.
2218,55 Años O Más,Masculino,Guatemala,España,Lionel Messi
2218,55 Años O Más,Masculino,Guatemala,España,Christian Pulisic
2219,18 - 24 Años,Prefiero No Indicarlo,Totonicapán,Colombia,Julián Álvarez
2219,18 - 24 Años,Prefiero No Indicarlo,Totonicapán,Colombia,Jude Bellingham
2220,35 - 44 Años,Masculino,Baja Verapaz,México,Alphonso Davies
2221,18 - 24 Años,Femenino,Quetzaltenango,Portugal,Rodri
2222,45 - 54 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
2223,18 - 24 Años,Masculino,Guatemala, URUGUAY ,Neymar Jr.
2224,25 - 34 Años,Femenino,Guatemala,Estados Unidos,Cristiano Ronaldo
2225,18 - 24 Años,Masculino,Guatemala,Inglaterra,Cristiano Ronaldo
2225,18 - 24 Años,Masculino,Guatemala,Inglaterra,Neymar Jr.
2226,25 - 34 Años,Masculino,Guatemala,Nueva Zelanda,Neymar Jr.
2226,25 - 34 Años,Masculino,Guatemala,Nueva Zelanda,Kylian Mbappé
2227,Menos De 18 Años,Masculino,Guatemala,Alemania,Kylian Mbappé
2228,45 - 54 Años,Masculino,Suchitepéquez,España,Lamine Yamal
2228,45 - 54 Años,Masculino,Suchitepéquez,España,Cristiano Ronaldo
2229,25 - 34 Años,Masculino,Quetzaltenango,Portugal,Lamine Yamal
2230,Menos De 18 Años,Femenino,Escuintla,Brasil,Christian Pulisic
2231,35 - 44 Años,Femenino,Santa Rosa,Argentina,Kylian Mbappé
2231,35 - 44 Años,Femenino,Santa Rosa,Argentina,Lamine Yamal
2231,35 - 44 Años,Femenino,Santa Rosa,Argentina,Lionel Messi
2232,45 - 54 Años,Femenino,Guatemala,Portugal,Cristiano Ronaldo
2233,55 Años O Más,Femenino,Quetzaltenango,España,Cristiano Ronaldo
2233,55 Años O Más,Femenino,Quetzaltenango,España,Christian Pulisic
2234,18 - 24 Años,Femenino,Escuintla,México,Lamine Yamal
2235,45 - 54 Años,Masculino,Chimaltenango,México,Lionel Messi
2235,45 - 54 Años,Masculino,Chimaltenango,México,Cristiano Ronaldo
2235,45 - 54 Años,Masculino,Chimaltenango,México,Neymar Jr.
2236,45 - 54 Años,Masculino,Guatemala,Brasil,Vinícius Júnior
2237,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Federico Valverde
2237,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Lionel Messi
2237,25 - 34 Años,Femenino,Guatemala,Nueva Zelanda,Cristiano Ronaldo
2238,35 - 44 Años,Masculino,Suchitepéquez,México,Alphonso Davies
2238,35 - 44 Años,Masculino,Suchitepéquez,México,Julián Álvarez
2238,35 - 44 Años,Masculino,Suchitepéquez,México,Harry Kane
2239,18 - 24 Años,Masculino,Jalapa,Brasil,Christian Pulisic
2239,18 - 24 Años,Masculino,Jalapa,Brasil,Cristiano Ronaldo
2239,18 - 24 Años,Masculino,Jalapa,Brasil,Lionel Messi
2240,45 - 54 Años,Masculino,Escuintla,Francia,Alphonso Davies
2241,35 - 44 Años,Femenino,Quetzaltenango,Argentina,Cristiano Ronaldo
2241,35 - 44 Años,Femenino,Quetzaltenango,Argentina,Julián Álvarez
2242,45 - 54 Años,Masculino,Escuintla,España,Alphonso Davies
2243,25 - 34 Años,Masculino,San Marcos,Estados Unidos,Jude Bellingham
2243,25 - 34 Años,Masculino,San Marcos,Estados Unidos,Neymar Jr.
2243,25 - 34 Años,Masculino,San Marcos,Estados Unidos,Lionel Messi
2244,18 - 24 Años,Masculino,Guatemala,Nueva Zelanda,Alphonso Davies
2245,45 - 54 Años,Masculino,Guatemala,Portugal,Neymar Jr.
2246,18 - 24 Años,Femenino,Sacatepéquez,Colombia,Jude Bellingham
2247,Menos De 18 Años,Masculino,Sololá,Argentina,Lionel Messi
2247,Menos De 18 Años,Masculino,Sololá,Argentina,Alphonso Davies
2247,Menos De 18 Años,Masculino,Sololá,Argentina,Kylian Mbappé
2248,Menos De 18 Años,Femenino,Guatemala,Corea del Sur,Neymar Jr.
2249,18 - 24 Años,Masculino,Guatemala,Inglaterra,Lamine Yamal
2249,18 - 24 Años,Masculino,Guatemala,Inglaterra,Vinícius Júnior
2250,45 - 54 Años,Masculino,Quetzaltenango,España,Neymar Jr.
2250,45 - 54 Años,Masculino,Quetzaltenango,España,Lionel Messi
2251,25 - 34 Años,Masculino,Guatemala,Alemania,Lionel Messi
2251,25 - 34 Años,Masculino,Guatemala,Alemania,Jude Bellingham
2252,55 Años O Más,Masculino,Baja Verapaz,Inglaterra,Lamine Yamal
2253,45 - 54 Años,Prefiero No Indicarlo,Alta Verapaz,Inglaterra,Neymar Jr.
2253,45 - 54 Años,Prefiero No Indicarlo,Alta Verapaz,Inglaterra,Vinícius Júnior
2254,25 - 34 Años,Masculino,Quetzaltenango,Inglaterra,Vinícius Júnior
2255,25 - 34 Años,Masculino,Guatemala,Francia,Cristiano Ronaldo
2255,25 - 34 Años,Masculino,Guatemala,Francia,Vinícius Júnior
2256,25 - 34 Años,Femenino,Quetzaltenango,Cabo Verde,Cristiano Ronaldo
2256,25 - 34 Años,Femenino,Quetzaltenango,Cabo Verde,Vinícius Júnior
2257,55 Años O Más,Prefiero No Indicarlo,Guatemala,Portugal,Kylian Mbappé
2257,55 Años O Más,Prefiero No Indicarlo,Guatemala,Portugal,Lamine Yamal
2258,35 - 44 Años,Masculino,Guatemala,Francia,Christian Pulisic
2259,25 - 34 Años,Femenino,Escuintla,Francia,Lionel Messi
2259,25 - 34 Años,Femenino,Escuintla,Francia,Lamine Yamal
2259,25 - 34 Años,Femenino,Escuintla,Francia,Kylian Mbappé
2260,45 - 54 Años,Masculino,Quetzaltenango,Argentina,Lionel Messi
2260,45 - 54 Años,Masculino,Quetzaltenango,Argentina,Vinícius Júnior
2260,45 - 54 Años,Masculino,Quetzaltenango,Argentina,Christian Pulisic
2261,18 - 24 Años,Femenino,Guatemala,Francia,Federico Valverde
2262,25 - 34 Años,Masculino,Chimaltenango,México,Vinícius Júnior
2262,25 - 34 Años,Masculino,Chimaltenango,México,Alphonso Davies
2262,25 - 34 Años,Masculino,Chimaltenango,México,Ninguno
2263,25 - 34 Años,Femenino,Huehuetenango,Brasil,Cristiano Ronaldo
2264,25 - 34 Años,Masculino,Guatemala, BRASIL ,Lionel Messi
2265,Menos De 18 Años,Femenino,Alta Verapaz,España,Lionel Messi
2265,Menos De 18 Años,Femenino,Alta Verapaz,España,Cristiano Ronaldo
2265,Menos De 18 Años,Femenino,Alta Verapaz,España,Vinícius Júnior
2266,35 - 44 Años,Femenino,Jalapa,Estados Unidos,Neymar Jr.
2266,35 - 44 Años,Femenino,Jalapa,Estados Unidos,Alphonso Davies
2267,45 - 54 Años,Femenino,Santa Rosa,Portugal,Cristiano Ronaldo
2267,45 - 54 Años,Femenino,Santa Rosa,Portugal,Lionel Messi
2267,45 - 54 Años,Femenino,Santa Rosa,Portugal,Julián Álvarez
2268,25 - 34 Años,Masculino,Chimaltenango,Argentina,Kylian Mbappé
2269,18 - 24 Años,Femenino,El Progreso,Argentina,Neymar Jr.
2270,18 - 24 Años,Masculino,Sacatepéquez,Inglaterra,Vinícius Júnior
2270,18 - 24 Años,Masculino,Sacatepéquez,Inglaterra,Cristiano Ronaldo
2270,18 - 24 Años,Masculino,Sacatepéquez,Inglaterra,Jude Bellingham
2271,Menos De 18 Años,Femenino,Guatemala,Argentina,Lionel Messi
2271,Menos De 18 Años,Femenino,Guatemala,Argentina,Cristiano Ronaldo
2272,35 - 44 Años,Femenino,Jalapa,Estados Unidos,Lionel Messi
2272,35 - 44 Años,Femenino,Jalapa,Estados Unidos,Neymar Jr.
2272,35 - 44 Años,Femenino,Jalapa,Estados Unidos,Cristiano Ronaldo
2273,18 - 24 Años,Femenino,Santa Rosa,Inglaterra,Julián Álvarez
2273,18 - 24 Años,Femenino,Santa Rosa,Inglaterra,Neymar Jr.
2273,18 - 24 Años,Femenino,Santa Rosa,Inglaterra,Kylian Mbappé
2274,35 - 44 Años,Femenino,Guatemala,México,Neymar Jr.
2275,18 - 24 Años,Femenino,Chimaltenango,Alemania,Cristiano Ronaldo
2276,45 - 54 Años,Masculino,Baja Verapaz, CROACIA ,Lionel Messi
2276,45 - 54 Años,Masculino,Baja Verapaz, CROACIA ,Kylian Mbappé
2277,55 Años O Más,Prefiero No Indicarlo,Guatemala,Türkiye,Jude Bellingham
2277,55 Años O Más,Prefiero No Indicarlo,Guatemala,Türkiye,Lionel Messi
2277,55 Años O Más,Prefiero No Indicarlo,Guatemala,Türkiye,Vinícius Júnior
2278,25 - 34 Años,Masculino,Quiché,Argentina,Julián Álvarez
2278,25 - 34 Años,Masculino,Quiché,Argentina,Lionel Messi
2278,25 - 34 Años,Masculino,Quiché,Argentina,Vinícius Júnior
2279,55 Años O Más,Masculino,Sacatepéquez,Portugal,Neymar Jr.
2280,25 - 34 Años,Femenino,Petén,Portugal,Kylian Mbappé
2281,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Japón,Neymar Jr.
2281,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Japón,Lionel Messi
2281,25 - 34 Años,Prefiero No Indicarlo,Guatemala,Japón,Lamine Yamal
2282,45 - 54 Años,Femenino,Escuintla,Inglaterra,Christian Pulisic
2283,35 - 44 Años,Femenino,Alta Verapaz,Inglaterra,Lionel Messi
2283,35 - 44 Años,Femenino,Alta Verapaz,Inglaterra,Christian Pulisic
2284,Menos De 18 Años,Femenino,Chiquimula,España,Kylian Mbappé
2284,Menos De 18 Años,Femenino,Chiquimula,España,Cristiano Ronaldo
2284,Menos De 18 Años,Femenino,Chiquimula,España,Lamine Yamal
2285,25 - 34 Años,Masculino,Escuintla,Argentina,Cristiano Ronaldo
2285,25 - 34 Años,Masculino,Escuintla,Argentina,Neymar Jr.
2286,25 - 34 Años,Masculino,Escuintla,Brasil,Jude Bellingham
2286,25 - 34 Años,Masculino,Escuintla,Brasil,Cristiano Ronaldo
2286,25 - 34 Años,Masculino,Escuintla,Brasil,Lamine Yamal
2287,55 Años O Más,Femenino,Guatemala, MÉXICO ,Neymar Jr.
2288,45 - 54 Años,Femenino,Sacatepéquez,Francia,Lamine Yamal
2288,45 - 54 Años,Femenino,Sacatepéquez,Francia,Cristiano Ronaldo
2288,45 - 54 Años,Femenino,Sacatepéquez,Francia,Lionel Messi
2289,45 - 54 Años,Masculino,Guatemala,Brasil,Kylian Mbappé
2289,45 - 54 Años,Masculino,Guatemala,Brasil,Lionel Messi
2290,18 - 24 Años,Masculino,Izabal,Czechia,Lionel Messi
2290,18 - 24 Años,Masculino,Izabal,Czechia,Cristiano Ronaldo
2291,45 - 54 Años,Femenino,Sololá,Estados Unidos,Neymar Jr.
2291,45 - 54 Años,Femenino,Sololá,Estados Unidos,Lionel Messi
2291,45 - 54 Años,Femenino,Sololá,Estados Unidos,Julián Álvarez
2292,Menos De 18 Años,Femenino,Sacatepéquez,España,Vinícius Júnior
2292,Menos De 18 Años,Femenino,Sacatepéquez,España,Cristiano Ronaldo
2292,Menos De 18 Años,Femenino,Sacatepéquez,España,Kylian Mbappé
2293,18 - 24 Años,Masculino,Suchitepéquez,España,Cristiano Ronaldo
2294,55 Años O Más,Masculino,Sacatepéquez,México,Lionel Messi
2295,45 - 54 Años,Masculino,Guatemala,España,Lionel Messi
2296,25 - 34 Años,Masculino,Izabal,Francia,Lionel Messi
2296,25 - 34 Años,Masculino,Izabal,Francia,Cristiano Ronaldo
2296,25 - 34 Años,Masculino,Izabal,Francia,Lamine Yamal
2297,25 - 34 Años,Masculino,Sacatepéquez,Francia,Harry Kane
2298,Menos De 18 Años,Femenino,Guatemala,Uruguay,Alphonso Davies
2298,Menos De 18 Años,Femenino,Guatemala,Uruguay,Ninguno
2298,Menos De 18 Años,Femenino,Guatemala,Uruguay,Neymar Jr.
2299,25 - 34 Años,Femenino,Zacapa,Países Bajos,Lionel Messi
2299,25 - 34 Años,Femenino,Zacapa,Países Bajos,Lamine Yamal
2299,25 - 34 Años,Femenino,Zacapa,Países Bajos,Vinícius Júnior
2300,Menos De 18 Años,Masculino,Guatemala,Argentina,Cristiano Ronaldo
2301,25 - 34 Años,Masculino,Santa Rosa,Argentina,Cristiano Ronaldo
2301,25 - 34 Años,Masculino,Santa Rosa,Argentina,Lamine Yamal
2301,25 - 34 Años,Masculino,Santa Rosa,Argentina,Neymar Jr.
2302,35 - 44 Años,Masculino,Escuintla,Francia,Cristiano Ronaldo
2303,35 - 44 Años,Femenino,Guatemala,Croacia,Vinícius Júnior
2303,35 - 44 Años,Femenino,Guatemala,Croacia,Lamine Yamal
2304,45 - 54 Años,Femenino,Sacatepéquez,Francia,Ninguno
2304,45 - 54 Años,Femenino,Sacatepéquez,Francia,Cristiano Ronaldo
2304,45 - 54 Años,Femenino,Sacatepéquez,Francia,Vinícius Júnior
2305,45 - 54 Años,Masculino,Santa Rosa,México,Lionel Messi
2305,45 - 54 Años,Masculino,Santa Rosa,México,Kylian Mbappé
2305,45 - 54 Años,Masculino,Santa Rosa,México,Neymar Jr.
2306,25 - 34 Años,Prefiero No Indicarlo,Zacapa,España,Cristiano Ronaldo
2306,25 - 34 Años,Prefiero No Indicarlo,Zacapa,España,Lionel Messi
2307,18 - 24 Años,Masculino,Guatemala,Portugal,Cristiano Ronaldo
2308,Menos De 18 Años,Femenino,Sacatepéquez,Francia,Vinícius Júnior
2308,Menos De 18 Años,Femenino,Sacatepéquez,Francia,Lionel Messi
2309,25 - 34 Años,Masculino,Guatemala,México,Lionel Messi
2309,25 - 34 Años,Masculino,Guatemala,México,Jude Bellingham
2309,25 - 34 Años,Masculino,Guatemala,México,Federico Valverde
2310,25 - 34 Años,Masculino,Alta Verapaz,Francia,Jude Bellingham
2310,25 - 34 Años,Masculino,Alta Verapaz,Francia,Vinícius Júnior
2311,35 - 44 Años,Masculino,Guatemala,México,Lamine Yamal
2311,35 - 44 Años,Masculino,Guatemala,México,Kylian Mbappé
2311,35 - 44 Años,Masculino,Guatemala,México,Christian Pulisic
2312,45 - 54 Años,Masculino,Sololá,Argentina,Kylian Mbappé
2312,45 - 54 Años,Masculino,Sololá,Argentina,Cristiano Ronaldo
2312,45 - 54 Años,Masculino,Sololá,Argentina,Neymar Jr.
2313,45 - 54 Años,Femenino,Baja Verapaz,México,Lionel Messi
2313,45 - 54 Años,Femenino,Baja Verapaz,México,Julián Álvarez
2314,35 - 44 Años,Femenino,Guatemala,Brasil,Harry Kane
2315,18 - 24 Años,Prefiero No Indicarlo,Guatemala, ARGENTINA ,Neymar Jr.
2316,25 - 34 Años,Femenino,Retalhuleu,Uruguay,Neymar Jr.
2316,25 - 34 Años,Femenino,Retalhuleu,Uruguay,Lamine Yamal
2317,25 - 34 Años,Masculino,Sacatepéquez,México,Kylian Mbappé
2317,25 - 34 Años,Masculino,Sacatepéquez,México,Neymar Jr.
2318,45 - 54 Años,Femenino,Chimaltenango,Uruguay,Lionel Messi
2318,45 - 54 Años,Femenino,Chimaltenango,Uruguay,Kylian Mbappé
2319,35 - 44 Años,Femenino,Escuintla,Argentina,Kylian Mbappé
2319,35 - 44 Años,Femenino,Escuintla,Argentina,Cristiano Ronaldo
2319,35 - 44 Años,Femenino,Escuintla,Argentina,Vinícius Júnior
2320,45 - 54 Años,Masculino,Guatemala,México,Cristiano Ronaldo
2320,45 - 54 Años,Masculino,Guatemala,México,Neymar Jr.
2320,45 - 54 Años,Masculino,Guatemala,México,Rodri
2321,25 - 34 Años,Femenino,Guatemala,Brasil,Neymar Jr.
2321,25 - 34 Años,Femenino,Guatemala,Brasil,Rodri
2322,35 - 44 Años,Masculino,Guatemala,Francia,Neymar Jr.
2322,35 - 44 Años,Masculino,Guatemala,Francia,Lionel Messi
2323,55 Años O Más,Masculino,Guatemala,Brasil,Vinícius Júnior
